,ID#,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1440,1454,4,57927,0,1,1,1,1500,3,1500,3,5149,1
1441,1455,4,161321,0,5,1,1,59645,21,0,0,5147,0
1442,1456,4,66936,2370,1,1,1,3450,5,950,4,5147,0
1443,1457,4,72178,0,1,1,1,2100,10,0,0,5139,1
1444,1458,4,33964,0,1,1,1,300,3,0,0,5128,0
1445,1459,4,94272,0,3,1,1,11098,16,0,0,5121,0
1446,1460,4,53360,0,1,1,1,7251,5,6251,4,5120,1
1447,1461,4,3578,0,1,1,1,0,0,0,0,5114,0
1448,1462,4,29342,0,2,1,1,5835,4,0,0,5153,0
1449,1463,4,28228,0,3,1,1,12948,13,300,1,5108,1
1450,1464,4,118601,0,5,1,1,51240,19,0,0,5105,0
1451,1465,4,24660,0,2,1,1,7206,14,0,0,5136,1
1452,1466,4,147822,0,4,1,1,42469,18,0,0,5107,1
1453,1467,1,190208,0,4,1,1,37122,38,1800,6,5091,0
1454,1468,4,2625,0,1,1,1,125,1,0,0,5087,0
1455,1469,4,49438,0,4,1,1,33912,14,0,0,5085,1
1456,1470,4,24930,0,3,1,1,13060,9,0,0,5084,0
1457,1471,4,89835,0,2,1,1,9058,11,0,0,5080,0
1458,1472,4,46734,0,2,1,1,10007,18,0,0,5080,0
1459,1473,1,315273,0,1,1,1,12584,9,4084,4,5079,1
1460,1474,4,50,0,1,1,1,50,1,50,1,5073,0
1461,1475,4,97416,0,5,1,1,63679,29,0,0,5093,0
1462,1476,4,127768,0,5,1,1,65264,21,250,1,5064,1
1463,1477,4,139882,0,4,1,1,47089,15,0,0,4859,0
1464,1478,4,10740,0,1,1,1,0,0,0,0,4926,0
1465,1479,4,57330,0,1,1,1,380,3,0,0,4986,0
1466,1480,4,33560,0,1,1,1,2600,14,0,0,4604,0
1467,1481,4,53210,0,1,1,1,11422,10,0,0,4993,1
1468,1482,4,9795,0,1,1,1,0,0,0,0,4960,0
1469,1483,4,16984,0,2,1,1,10334,15,0,0,4884,1
1470,1484,4,46349,0,4,1,1,33923,20,1100,2,4856,1
1471,1485,4,118079,0,4,1,1,43298,16,500,1,4867,0
1472,1486,4,29632,0,1,1,1,0,0,0,0,4898,0
1473,1488,4,164307,0,3,1,1,21704,14,0,0,4023,0
1474,1489,4,13490,0,1,1,1,0,0,0,0,4870,0
1475,1490,4,36296,0,1,1,1,5780,6,0,0,4600,0
1476,1491,1,190429,6168,1,1,1,27500,11,1500,3,4974,1
1477,1492,4,120447,0,5,1,1,53804,15,350,1,4840,0
1478,1493,4,35094,0,1,1,1,4000,11,0,0,4944,1
1479,1494,1,208804,0,5,1,1,56204,31,500,1,4429,1
1480,1495,4,30662,0,1,1,1,0,0,0,0,4996,0
1481,1496,4,157452,0,4,1,1,45312,18,0,0,4471,0
1482,1497,4,24266,0,1,1,1,2375,12,0,0,4111,0
1483,1498,4,49991,0,4,1,1,44146,27,2510,4,4803,1
1484,1499,4,42275,925,1,1,1,4100,6,1600,5,4712,0
1485,1500,4,59162,0,1,1,1,2520,7,0,0,4726,0
1486,1501,4,109625,0,5,1,1,63372,19,500,1,5056,1
1487,1502,4,30486,0,1,1,1,0,0,0,0,5051,0
1488,1503,1,240904,2288,4,1,1,63385,22,350,1,5045,1
1489,1504,1,266776,0,1,1,1,8370,30,6520,28,5042,1
1490,1505,4,20818,0,1,1,1,15214,4,0,0,5036,0
1491,1506,4,106509,0,1,1,1,1113,7,0,0,5036,0
1492,1507,4,65982,0,1,1,1,1750,4,750,3,5030,1
1493,1508,4,9002,0,1,1,1,1586,9,0,0,4933,1
1494,1509,4,16088,0,3,1,1,17872,15,0,0,4563,1
1495,1510,4,10079,0,1,1,1,569,8,0,0,4651,0
1496,1511,4,48863,0,5,1,1,71013,18,1050,3,4925,1
1497,1512,4,137402,0,1,1,1,950,6,200,3,4685,1
1498,1513,4,71076,1000,1,1,1,10000,1,0,0,4820,1
1499,1514,4,20630,0,1,1,1,2045,4,0,0,4643,0
1500,1515,4,119180,1467,1,1,1,9275,20,1300,6,4657,1
1501,1516,4,54116,1846,3,1,1,34997,14,0,0,4848,1
1502,1517,4,36665,0,1,1,1,1625,6,0,0,4747,0
1503,1518,3,507371,0,4,1,1,51765,18,450,1,4770,1
1504,1519,4,48721,0,1,1,1,18781,12,300,3,4672,0
1505,1520,1,391222,0,3,1,1,27471,20,1600,7,4905,1
1506,1521,4,88668,0,2,1,1,9889,15,100,1,4903,0
1507,1522,4,46074,0,1,1,1,2193,11,0,0,4419,0
1508,1523,4,1923,0,1,1,1,1170,2,0,0,4615,0
1509,1524,4,46030,0,1,1,1,4375,27,0,0,4566,0
1510,1525,4,31236,0,1,1,1,2250,13,0,0,4523,0
1511,1526,4,18351,0,1,1,1,0,0,0,0,4744,0
1512,1527,4,4779,0,1,1,1,600,2,0,0,4926,1
1513,1528,4,124775,1704,1,1,1,11564,8,700,2,4847,1
1514,1529,4,66923,0,3,1,1,17139,12,0,0,4875,0
1515,1530,4,24008,0,1,1,1,540,3,0,0,4901,0
1516,1531,4,118415,2329,1,1,1,4475,10,100,1,4545,1
1517,1532,4,2793,0,1,1,1,8000,3,0,0,4588,1
1518,1533,4,70464,0,1,1,1,4000,4,1000,2,4889,1
1519,1534,4,71930,0,4,1,1,32774,13,500,1,4300,1
1520,1535,4,126484,0,1,1,1,5942,13,3192,11,4758,1
1521,1536,4,39503,0,3,1,1,16671,18,2339,2,4884,1
1522,1537,4,7291,0,1,1,1,0,0,0,0,4104,0
1523,1538,4,4838,0,3,1,1,23592,16,500,1,5024,1
1524,1539,4,73811,0,3,1,1,25394,14,1000,2,5021,1
1525,1540,4,156219,0,5,1,1,55874,24,0,0,5015,1
1526,1541,4,114376,0,4,1,1,33949,15,0,0,5009,1
1527,1542,4,23965,0,1,2,1,7308,16,550,3,5003,0
1528,1543,4,45766,0,1,1,1,4550,11,1300,7,5002,0
1529,1544,4,57857,1099,1,1,1,62650,37,12400,29,4996,1
1530,1545,4,19998,0,1,1,1,4309,13,0,0,4995,1
1531,1546,4,29506,0,1,1,1,4826,16,500,2,4993,0
1532,1547,4,6020,1505,1,1,1,0,0,0,0,4986,0
1533,1548,4,27989,0,3,1,1,25369,16,2729,2,4981,1
1534,1549,4,21933,0,4,1,1,27166,15,550,1,4974,1
1535,1550,4,58758,0,1,1,1,6500,38,0,0,4974,0
1536,1551,4,86069,0,4,1,1,35282,21,0,0,4972,1
1537,1552,4,8350,0,1,1,1,2125,10,0,0,4967,0
1538,1553,4,26862,0,3,1,1,15510,15,0,0,4965,1
1539,1554,4,133853,0,5,1,1,68136,14,0,0,4960,1
1540,1555,4,72623,0,1,1,1,0,0,0,0,4957,0
1541,1556,4,36887,0,1,2,1,9048,11,0,0,4951,0
1542,1557,4,49737,0,5,1,1,60922,22,550,2,4946,1
1543,1558,4,53869,0,1,1,1,6750,26,0,0,4940,0
1544,1559,4,5264,0,1,1,1,0,0,0,0,4496,0
1545,1560,4,132132,6920,3,1,1,20443,18,1310,4,3916,1
1546,1561,1,319241,0,5,1,1,71867,36,0,0,4692,0
1547,1562,1,333346,2139,4,1,1,52013,31,4309,12,4469,1
1548,1563,4,22459,0,1,1,1,104,2,0,0,4215,0
1549,1564,4,65021,0,2,1,1,10369,12,0,0,3547,0
1550,1565,4,44205,0,4,1,1,28340,13,0,0,3676,0
1551,1566,4,18433,0,1,1,1,3174,9,0,0,3930,0
1552,1567,4,6341,0,1,1,1,3658,12,0,0,3706,0
1553,1568,4,3641,0,1,1,1,1164,3,0,0,3603,0
1554,1569,4,39207,0,1,1,1,965,3,0,0,3757,0
1555,1570,4,63362,0,3,1,1,16331,15,350,1,3544,0
1556,1571,1,220267,0,1,1,1,8500,4,0,0,4716,1
1557,1572,4,329,0,3,1,1,23492,14,0,0,4868,1
1558,1573,4,22424,0,1,1,1,648,2,0,0,3951,0
1559,1574,4,36805,0,3,1,1,13018,16,0,0,3799,0
1560,1575,4,63437,0,2,1,1,7160,15,0,0,4595,0
1561,1576,4,8962,4481,1,1,1,0,0,0,0,4198,0
1562,1577,4,7922,0,1,1,1,0,0,0,0,4491,0
1563,1578,4,113731,0,1,1,1,1700,5,700,4,4482,0
1564,1579,4,12612,0,1,1,1,0,0,0,0,4170,0
1565,1580,4,45916,0,1,1,1,675,6,500,2,2818,1
1566,1581,4,51324,0,3,1,1,20533,14,0,0,4408,0
1567,1582,4,412,0,1,1,1,13000,1,0,0,4761,1
1568,1583,4,8103,0,1,1,1,2750,15,0,0,4776,1
1569,1584,4,91237,0,5,1,1,78864,26,0,0,4321,1
1570,1585,4,17388,0,1,1,1,0,0,0,0,4232,0
1571,1586,4,52046,0,1,1,1,1058,8,683,7,3456,0
1572,1587,4,50015,0,3,1,1,20839,16,50,1,4497,0
1573,1588,4,45340,0,3,1,1,14063,16,500,1,4660,1
1574,1589,1,200963,0,1,1,1,6164,4,150,1,4782,0
1575,1590,4,85884,0,2,1,1,7742,9,0,0,4692,0
1576,1591,4,4236,0,1,1,1,3000,7,0,0,4148,1
1577,1592,4,55843,0,1,1,1,6000,3,0,0,4341,1
1578,1593,4,43000,0,1,1,1,1273,4,173,1,4646,0
1579,1594,4,5573,0,1,1,1,1958,17,0,0,3714,1
1580,1595,4,2080,0,1,1,1,0,0,0,0,4635,0
1581,1596,4,43686,0,1,1,1,4039,12,0,0,4328,0
1582,1597,4,11001,0,1,1,1,255,5,0,0,4315,0
1583,1598,4,10146,0,3,1,1,26633,12,0,0,4509,1
1584,1599,4,35062,0,3,1,1,16237,26,0,0,4152,1
1585,1600,4,11866,0,2,1,1,6139,9,0,0,4667,1
1586,1601,4,41048,0,1,1,1,1195,3,0,0,4856,0
1587,1602,4,25004,0,1,1,1,1113,3,0,0,4860,1
1588,1603,1,194074,1448,1,1,1,12500,6,0,0,4701,1
1589,1604,4,65952,0,4,1,1,34770,14,0,0,4827,0
1590,1605,1,265532,0,1,1,1,4652,13,0,0,4849,0
1591,1606,4,61286,0,1,1,1,1500,5,0,0,4755,0
1592,1607,4,118177,0,3,1,1,20910,18,402,1,4811,0
1593,1608,1,183370,0,1,1,1,30988,14,12988,9,4848,1
1594,1609,4,98608,0,1,1,1,969,12,0,0,4663,0
1595,1610,4,22529,0,1,1,1,5115,20,3400,16,4865,0
1596,1611,4,2502,0,1,1,1,15500,4,500,1,4761,1
1597,1612,4,123430,0,4,1,1,49987,17,0,0,4798,1
1598,1613,4,36219,0,1,1,1,4044,10,0,0,4595,0
1599,1614,4,61405,250,2,1,1,32316,20,1350,8,4828,1
1600,1615,4,3789,0,1,1,1,181,3,0,0,4756,1
1601,1616,4,16065,0,1,1,1,0,0,0,0,4456,0
1602,1617,1,404142,0,5,1,1,75509,13,0,0,4784,1
1603,1618,4,28733,0,1,1,1,0,0,0,0,4650,0
1604,1619,4,26965,0,2,1,1,7346,13,0,0,4653,0
1605,1620,1,278437,0,4,1,1,50888,26,0,0,4744,0
1606,1621,4,5074,0,1,1,1,500,1,0,0,4730,0
1607,1622,4,43338,0,1,1,1,1000,4,1000,4,4275,0
1608,1623,4,23551,0,1,1,1,2375,12,0,0,4663,1
1609,1624,4,32015,0,1,1,1,6000,6,0,0,4574,0
1610,1625,4,65435,0,1,1,1,1000,2,500,1,4786,0
1611,1626,4,39079,0,1,1,1,3070,5,0,0,4750,0
1612,1627,4,108616,0,4,1,1,36476,13,0,0,4644,0
1613,1628,4,80154,0,4,1,1,47270,14,0,0,4352,0
1614,1629,4,25563,0,1,1,1,303,8,0,0,3511,1
1615,1630,4,18007,0,4,1,1,33237,15,0,0,4665,1
1616,1631,4,51752,0,3,1,1,25962,20,0,0,4631,0
1617,1632,4,21540,0,1,1,1,1188,9,0,0,4791,0
1618,1633,1,233057,0,5,1,1,102840,11,0,0,4791,0
1619,1634,1,196079,0,5,1,1,56890,21,0,0,4791,0
1620,1635,1,276607,0,1,1,1,11430,14,6430,11,4791,1
1621,1636,4,20681,0,1,1,1,0,0,0,0,4939,0
1622,1637,4,155278,0,4,1,1,27200,16,0,0,4926,1
1623,1638,1,194949,0,1,1,1,10121,13,4621,10,4930,1
1624,1640,1,307260,783,4,1,1,40533,24,250,1,4791,1
1625,1641,4,105588,0,2,1,1,22973,3,0,0,4805,0
1626,1642,4,41366,0,3,1,1,27148,15,0,0,4806,0
1627,1643,4,59445,0,1,1,1,5500,21,500,2,4843,0
1628,1644,4,130920,2643,4,1,1,30299,20,1100,6,4793,1
1629,1645,4,49777,2360,3,1,1,12241,12,0,0,4777,0
1630,1646,4,58778,0,4,1,1,28325,13,0,0,4919,0
1631,1647,4,38224,0,1,1,1,2587,10,0,0,4824,0
1632,1648,4,93700,0,5,1,1,58745,14,0,0,4827,1
1633,1649,3,533120,0,5,1,1,120983,18,0,0,4827,1
1634,1650,4,34941,0,3,1,1,23718,16,0,0,4755,0
1635,1651,4,115197,0,3,1,1,17638,24,0,0,4820,0
1636,1652,4,31230,0,1,1,1,815,5,815,5,4931,0
1637,1653,4,98604,0,3,1,1,17490,15,0,0,4919,1
1638,1654,1,385195,0,1,1,1,0,0,0,0,4903,0
1639,1655,4,136104,0,4,1,1,68988,51,2069,8,4916,1
1640,1656,4,23984,0,1,1,1,2737,14,0,0,4905,0
1641,1657,1,169947,0,4,1,1,48140,21,0,0,4895,0
1642,1658,4,71264,0,5,1,1,94161,17,1000,2,4903,1
1643,1659,4,71610,0,3,1,1,20918,14,0,0,4895,0
1644,1660,4,151152,0,2,1,1,13635,21,1100,1,4895,0
1645,1661,4,164178,2364,4,1,1,35314,23,1100,3,4883,1
1646,1662,4,18601,0,1,1,1,100,1,0,0,4888,0
1647,1663,4,49331,0,3,1,1,23572,12,100,1,4888,0
1648,1664,4,43326,0,1,1,1,4164,12,0,0,4881,0
1649,1665,4,12112,0,1,1,1,0,0,0,0,4882,0
1650,1666,4,98343,0,4,1,1,31961,16,0,0,4971,1
1651,1667,4,83006,0,4,1,1,45167,13,0,0,4906,1
1652,1668,4,110980,0,1,1,1,12900,8,950,4,4853,0
1653,1669,4,78032,0,3,1,1,24046,23,0,0,4862,0
1654,1670,1,176262,0,3,1,1,12678,8,150,1,4862,0
1655,1671,1,239576,0,3,1,1,13301,12,0,0,4849,1
1656,1672,3,642756,0,4,1,1,37889,15,1000,2,4841,0
1657,1673,4,41370,0,5,1,1,51335,9,0,0,4842,1
1658,1674,4,92905,0,1,1,1,1766,10,0,0,4827,1
1659,1675,4,7430,0,1,1,1,10500,5,0,0,4791,1
1660,1676,4,68390,0,1,1,1,3450,3,950,2,4754,1
1661,1677,4,18366,0,1,1,1,1100,3,1100,3,4783,1
1662,1678,1,197673,0,4,1,1,48932,15,0,0,4775,1
1663,1679,4,11789,0,4,1,1,28756,20,900,2,4775,1
1664,1680,1,213539,0,1,1,1,2750,15,0,0,4751,0
1665,1681,4,13310,0,1,1,1,0,0,0,0,4755,0
1666,1682,1,207395,0,4,1,1,55903,17,500,1,4761,1
1667,1683,4,25688,2396,1,1,1,3103,10,0,0,4754,1
1668,1684,1,259582,0,1,1,1,3833,21,1762,9,4638,0
1669,1685,1,288379,0,1,1,1,15942,8,1442,5,4741,1
1670,1686,4,3580,0,1,1,1,130,3,0,0,4730,0
1671,1687,4,84305,0,5,1,1,78931,15,0,0,4734,1
1672,1688,4,4780,0,1,1,1,0,0,0,0,4733,0
1673,1689,4,88192,0,4,1,1,47848,22,500,1,4784,1
1674,1690,4,105665,0,4,1,1,31226,13,0,0,4727,1
1675,1691,4,24756,0,1,1,1,7720,26,500,2,4723,1
1676,1692,4,51304,1362,1,1,1,11611,40,10075,36,4708,1
1677,1693,4,12404,0,1,1,1,1950,7,1200,4,4701,0
1678,1694,4,80988,0,1,1,1,4413,5,0,0,4707,0
1679,1695,4,5617,0,1,1,1,4400,4,400,1,4706,1
1680,1696,4,68023,0,5,1,1,119512,33,500,1,4702,1
1681,1697,4,108100,0,4,1,1,45113,17,1000,2,4699,0
1682,1698,4,17470,0,1,1,1,4100,9,2500,5,4691,0
1683,1699,4,138332,0,5,1,1,67836,17,0,0,4692,1
1684,1700,4,4087,0,1,1,1,500,4,0,0,4684,0
1685,1701,4,40264,0,1,1,1,19137,13,0,0,4684,0
1686,1702,4,13290,0,1,1,1,3175,5,0,0,4679,1
1687,1703,4,130761,0,4,1,1,52423,15,0,0,4674,1
1688,1704,4,14371,0,4,1,1,28723,13,0,0,4671,1
1689,1705,4,25322,0,3,1,1,23821,16,0,0,4673,1
1690,1706,4,55356,0,3,1,1,23871,15,0,0,4660,0
1691,1707,4,134501,0,5,1,1,59855,32,1193,2,4663,1
1692,1708,4,63311,0,4,1,1,29318,11,0,0,4667,0
1693,1709,4,90307,0,1,1,1,3150,3,650,2,4664,1
1694,1710,4,2198,0,1,1,1,16070,12,0,0,4658,1
1695,1711,4,43749,5583,1,1,1,9557,5,0,0,4664,0
1696,1712,4,7730,0,1,1,1,375,3,0,0,4659,0
1697,1713,4,16171,0,1,1,1,2875,16,0,0,4656,0
1698,1714,1,192108,1000,1,1,1,10200,3,200,2,4656,1
1699,1715,4,35895,0,3,1,1,15720,11,0,0,4649,1
1700,1716,4,46578,0,2,1,1,8322,12,0,0,4645,1
1701,1717,4,54309,0,1,1,1,6772,7,250,1,4698,0
1702,1718,4,45613,0,4,1,1,29117,16,350,1,4625,1
1703,1719,1,297127,0,3,1,1,27415,16,0,0,4631,1
1704,1720,4,93148,0,2,1,1,7776,18,0,0,4631,0
1705,1721,4,27905,0,1,1,1,3794,11,0,0,4628,0
1706,1722,4,139983,0,3,1,1,17289,24,100,2,4629,1
1707,1723,1,188703,0,5,1,1,62973,53,500,1,4625,0
1708,1724,4,19479,0,1,1,1,2250,4,0,0,4625,0
1709,1725,4,63635,0,1,1,1,5175,31,50,1,4622,0
1710,1726,4,77203,0,5,1,1,66817,16,0,0,4646,1
1711,1727,4,19020,0,1,1,1,330,3,0,0,4614,0
1712,1728,4,61172,0,2,1,1,6875,10,0,0,4609,0
1713,1729,4,7342,0,1,1,1,0,0,0,0,4604,0
1714,1730,4,62076,0,2,1,1,11221,15,1050,2,4603,0
1715,1731,4,13046,0,1,1,1,0,0,0,0,4597,1
1716,1732,4,11527,0,3,1,1,16874,27,3880,6,4583,1
1717,1733,4,77814,0,4,1,1,43914,17,0,0,4587,1
1718,1734,4,75303,0,5,1,1,74990,15,0,0,4598,1
1719,1735,4,7545,0,1,1,1,616,6,0,0,4587,0
1720,1736,4,26972,0,1,1,1,0,0,0,0,4587,0
1721,1737,1,184805,0,4,1,1,52755,22,0,0,4726,1
1722,1738,4,93971,0,5,1,1,62023,22,450,3,4580,1
1723,1739,4,66328,0,4,1,1,40522,14,0,0,4575,0
1724,1740,4,51745,0,4,1,1,41377,14,0,0,4606,0
1725,1741,4,64341,0,5,1,1,63621,13,0,0,4568,1
1726,1742,4,49708,0,1,1,1,0,0,0,0,4560,0
1727,1743,4,46926,0,4,1,1,27889,15,0,0,4554,1
1728,1744,1,199418,1000,3,1,1,25590,39,3199,9,4548,1
1729,1745,4,9126,0,1,1,1,1202,13,350,1,4554,0
1730,1746,4,95109,0,4,1,1,26149,8,0,0,4593,0
1731,1747,4,65706,0,3,1,1,21958,17,0,0,4534,0
1732,1748,4,9862,0,1,1,1,31280,15,0,0,4545,1
1733,1749,1,253349,0,5,1,1,68947,18,1000,2,4545,1
1734,1750,4,25541,0,1,1,1,660,3,0,0,4520,0
1735,1751,4,5580,0,1,1,1,60,2,0,0,4533,0
1736,1752,4,37514,0,4,1,1,35874,31,500,1,4537,1
1737,1753,4,67083,0,1,1,1,4600,4,500,1,4532,0
1738,1754,4,92646,0,4,1,1,27177,16,0,0,4523,0
1739,1755,4,21110,0,1,1,1,3402,12,0,0,4516,0
1740,1756,4,102570,0,5,1,1,70503,20,0,0,4524,1
1741,1757,4,15876,0,1,1,1,0,0,0,0,4512,0
1742,1758,4,8957,0,1,1,1,0,0,0,0,4509,0
1743,1759,4,5375,0,1,1,1,2000,9,0,0,4509,0
1744,1760,4,109114,0,4,1,1,31956,27,0,0,4512,1
1745,1761,4,23432,0,1,1,1,1162,10,0,0,4510,0
1746,1762,4,111384,0,4,1,1,26669,14,0,0,4505,0
1747,1763,4,69880,0,1,1,1,4635,5,0,0,4552,0
1748,1764,4,11289,0,1,1,1,1500,5,0,0,4492,0
1749,1765,4,119676,500,1,1,1,550,4,550,4,4485,0
1750,1766,4,21847,0,1,1,1,929,4,903,3,4491,1
1751,1767,4,40808,0,4,1,1,38612,27,400,2,4490,1
1752,1768,4,47509,0,1,1,1,21210,10,1000,2,4490,0
1753,1769,4,20248,0,3,1,1,18507,37,1700,5,4488,0
1754,1770,4,3441,0,1,1,1,1643,6,0,0,4484,0
1755,1771,4,35216,0,1,1,1,9959,14,0,0,4481,0
1756,1772,4,63036,0,2,1,1,9006,14,0,0,4475,0
1757,1773,4,20844,0,1,1,1,20844,10,0,0,4474,0
1758,1774,4,42420,0,1,1,1,1000,1,0,0,4461,0
1759,1775,4,36254,0,1,1,1,7232,7,0,0,4453,0
1760,1776,4,22412,0,3,1,1,11654,12,0,0,4460,1
1761,1777,4,11512,0,1,1,1,3667,14,0,0,4460,0
1762,1778,4,1703,0,1,1,1,1230,4,0,0,4390,0
1763,1779,4,51471,0,3,1,1,15505,32,412,1,4450,1
1764,1780,4,70518,0,1,1,1,2000,3,1000,2,4450,0
1765,1781,1,431824,0,3,1,1,30480,16,500,1,4443,1
1766,1782,4,25577,0,4,1,1,33420,18,0,0,4432,1
1767,1783,4,17111,0,3,1,1,13577,10,0,0,4434,1
1768,1784,4,99336,0,3,1,1,14195,14,500,1,4453,0
1769,1785,4,67612,0,1,1,1,0,0,0,0,4442,0
1770,1786,4,38918,0,1,1,1,6505,29,618,2,4442,0
1771,1787,4,72812,0,3,1,1,16930,17,50,1,4442,0
1772,1788,4,134937,0,1,1,1,500,1,0,0,4427,1
1773,1789,4,121688,0,4,1,1,31631,15,0,0,4420,0
1774,1790,4,162410,0,3,1,1,20203,17,0,0,4420,0
1775,1791,4,59821,500,1,1,1,4200,4,200,2,4419,1
1776,1792,4,96053,0,1,1,1,2200,6,2200,6,4391,0
1777,1793,1,171946,0,3,1,1,19198,28,0,0,4397,0
1778,1794,4,15737,0,1,1,1,220,3,0,0,4404,0
1779,1795,4,77814,0,3,1,1,14786,11,0,0,4394,0
1780,1796,4,53768,0,1,1,1,4798,16,450,1,4387,0
1781,1797,1,245731,0,4,1,1,34322,35,0,0,4385,0
1782,1798,4,87366,0,3,1,1,18012,16,0,0,4380,0
1783,1799,4,56461,0,4,1,1,40190,14,0,0,4359,1
1784,1800,4,46855,0,2,1,1,8845,17,0,0,4379,1
1785,1801,4,53027,0,1,1,1,0,0,0,0,4585,0
1786,1802,4,96610,0,5,1,1,66298,22,0,0,4362,0
1787,1803,4,61450,0,2,1,1,7927,10,0,0,4383,0
1788,1804,4,18538,0,1,1,1,2200,3,0,0,4344,0
1789,1806,4,28319,0,3,1,1,18449,13,0,0,4392,1
1790,1807,4,107360,0,3,1,1,15641,15,0,0,4423,0
1791,1808,4,32510,0,1,3,1,14568,13,0,0,4341,0
1792,1809,4,9753,0,1,1,1,1235,3,0,0,4343,0
1793,1810,4,13033,0,1,1,1,1625,6,0,0,4334,0
1794,1811,4,17609,0,1,1,1,803,5,803,5,4317,1
1795,1812,4,104052,0,2,1,1,6016,12,0,0,4331,0
1796,1813,4,13878,0,1,1,1,0,0,0,0,4317,0
1797,1814,4,7254,0,1,1,1,0,0,0,0,4323,0
1798,1815,4,12560,0,1,1,1,1282,6,1282,6,4324,1
1799,1816,4,94938,0,3,1,1,12999,21,0,0,4310,0
1800,1817,4,86143,0,3,1,1,29652,11,500,1,4317,1
1801,1818,4,138512,0,4,1,1,30130,15,50,1,4313,1
1802,1819,4,66875,0,1,1,1,3206,17,0,0,4308,1
1803,1820,4,96026,0,3,1,1,25670,19,0,0,4310,0
1804,1821,4,31572,0,1,1,1,0,0,0,0,4299,0
1805,1822,4,11834,0,1,1,1,0,0,0,0,4306,1
1806,1823,4,23552,0,4,1,1,36165,11,0,0,4300,1
1807,1824,4,66052,0,1,1,1,8380,8,0,0,4301,0
1808,1825,4,55639,0,1,1,1,2750,15,0,0,4299,1
1809,1826,4,68226,0,1,1,1,3147,8,200,2,4299,0
1810,1827,4,37953,0,5,1,1,62571,28,0,0,4282,1
1811,1828,4,17810,0,1,1,1,1375,4,0,0,4294,0
1812,1829,4,21915,0,1,1,1,7000,33,0,0,4289,0
1813,1830,4,32563,0,1,1,1,4200,3,200,1,4282,0
1814,1831,4,49479,0,1,1,1,5500,24,100,1,4282,0
1815,1832,4,23854,0,3,1,1,22498,18,250,3,4274,1
1816,1833,4,60049,0,1,1,1,0,0,0,0,4278,1
1817,1834,4,75112,0,4,1,1,35532,14,500,1,4271,0
1818,1835,4,19787,0,1,1,1,2016,9,500,1,4258,0
1819,1836,4,30664,0,3,1,1,21242,22,700,5,4268,0
1820,1837,4,91716,0,1,1,1,6978,12,0,0,4267,0
1821,1838,1,219174,0,1,1,1,4500,5,2000,4,4265,0
1822,1839,4,16495,0,1,1,1,18779,11,0,0,4261,1
1823,1840,4,25963,0,2,1,1,8183,25,0,0,4244,0
1824,1841,4,1701,0,1,1,1,10,1,0,0,4260,1
1825,1842,4,73852,0,1,1,1,0,0,0,0,4252,0
1826,1843,4,12791,0,1,1,1,0,0,0,0,4246,0
1827,1844,4,39020,0,1,1,1,1295,4,0,0,4246,0
1828,1845,4,1076,0,3,1,1,11379,8,0,0,4233,1
1829,1846,4,34443,1440,1,1,1,2125,10,0,0,4233,0
1830,1847,4,4735,0,1,1,1,275,2,0,0,4257,0
1831,1848,4,41279,967,1,1,1,3664,4,3164,3,4233,0
1832,1849,4,4708,0,1,1,1,1000,1,0,0,4232,0
1833,1850,4,63090,0,1,1,1,12059,20,350,3,4231,1
1834,1851,4,156544,0,4,1,1,46593,13,0,0,4225,0
1835,1852,4,12239,0,1,1,1,2912,5,0,0,4226,0
1836,1853,4,101464,0,3,1,1,14610,13,0,0,4223,0
1837,1854,4,55147,0,4,1,1,29219,13,0,0,4225,0
1838,1855,4,59424,0,4,1,1,36600,23,1000,3,4211,0
1839,1856,4,52084,0,1,1,1,4836,7,0,0,4222,0
1840,1857,1,368535,0,5,1,1,146201,21,2600,6,4210,1
1841,1858,4,116288,0,5,1,1,65073,18,0,0,4209,0
1842,1859,4,114508,0,4,1,1,29960,22,1250,8,4226,1
1843,1860,1,456509,0,1,1,1,500,1,500,1,4201,0
1844,1861,4,19634,0,1,1,1,0,0,0,0,4198,0
1845,1862,4,56258,0,4,1,1,38591,23,500,1,4197,1
1846,1863,4,102373,0,4,1,1,67212,33,6600,14,4190,1
1847,1864,4,20426,0,1,1,1,3993,7,3493,6,4194,0
1848,1865,4,13034,0,5,1,1,60000,6,0,0,4169,1
1849,1866,4,22455,0,4,1,1,38814,17,0,0,4175,1
1850,1867,4,11604,0,1,1,1,95,2,0,0,4177,0
1851,1868,4,72510,0,4,1,1,31469,12,0,0,4169,1
1852,1869,4,33383,0,1,1,1,0,0,0,0,4163,0
1853,1870,1,181200,0,1,1,1,7514,21,0,0,4159,0
1854,1871,4,17500,0,1,1,1,17500,2,0,0,4167,0
1855,1872,4,22751,0,1,1,1,4500,9,4500,9,4166,0
1856,1873,4,12465,0,1,1,1,380,3,0,0,4162,0
1857,1874,4,6316,0,1,1,1,0,0,0,0,4149,0
1858,1875,4,66860,0,3,1,1,12667,20,980,5,4155,1
1859,1876,4,975,0,1,1,1,350,3,0,0,4519,0
1860,1877,1,197973,0,5,1,1,72345,14,1029,2,4155,1
